station_id,state,station_name,latitude,longitude,html_url,rss_url,xml_url
KHZX,MN,Mc Gregor - Isedor Iverson Airport,46.61904,-93.31267,https://forecast.weather.gov/data/obhistory/KHZX.html,https://forecast.weather.gov/xml/current_obs/KHZX.rss,https://forecast.weather.gov/xml/current_obs/KHZX.xml
KPEX,MN,"Paynesville, Paynesville Municipal Airport",45.37247,-94.73878,https://forecast.weather.gov/data/obhistory/KPEX.html,https://forecast.weather.gov/xml/current_obs/KPEX.rss,https://forecast.weather.gov/xml/current_obs/KPEX.xml
KCDD,MN,Crane Lake - Scotts Seaplane Base,48.26014,-92.47485,https://forecast.weather.gov/data/obhistory/KCDD.html,https://forecast.weather.gov/xml/current_obs/KCDD.rss,https://forecast.weather.gov/xml/current_obs/KCDD.xml
KLVN,MN,"Minneapolis, Airlake Airport",44.62778,-93.22806,https://forecast.weather.gov/data/obhistory/KLVN.html,https://forecast.weather.gov/xml/current_obs/KLVN.rss,https://forecast.weather.gov/xml/current_obs/KLVN.xml
KGHW,MN,Glenwood Municipal Airport,45.64564,-95.31876,https://forecast.weather.gov/data/obhistory/KGHW.html,https://forecast.weather.gov/xml/current_obs/KGHW.rss,https://forecast.weather.gov/xml/current_obs/KGHW.xml
KPKD,MN,Park Rapids Municipal Airport,46.89968,-95.06681,https://forecast.weather.gov/data/obhistory/KPKD.html,https://forecast.weather.gov/xml/current_obs/KPKD.rss,https://forecast.weather.gov/xml/current_obs/KPKD.xml
KLXL,MN,"Little Falls, Little Falls/Morrison County Airport-Lindbergh Field",45.95,-94.35,https://forecast.weather.gov/data/obhistory/KLXL.html,https://forecast.weather.gov/xml/current_obs/KLXL.rss,https://forecast.weather.gov/xml/current_obs/KLXL.xml
KPNM,MN,Princeton,45.56425,-93.60801,https://forecast.weather.gov/data/obhistory/KPNM.html,https://forecast.weather.gov/xml/current_obs/KPNM.rss,https://forecast.weather.gov/xml/current_obs/KPNM.xml
KGNA,MN,"Grand Marais, The Bay of Grand Marais",47.7472,-90.3444,https://forecast.weather.gov/data/obhistory/KGNA.html,https://forecast.weather.gov/xml/current_obs/KGNA.rss,https://forecast.weather.gov/xml/current_obs/KGNA.xml
KCKC,MN,Grand Marais/Cook County Airport,47.83665,-90.38644,https://forecast.weather.gov/data/obhistory/KCKC.html,https://forecast.weather.gov/xml/current_obs/KCKC.rss,https://forecast.weather.gov/xml/current_obs/KCKC.xml
KGPZ,MN,"Grand Rapids, Grand Rapids/Itasca County Airport-Gordon Newstrom Field",47.21667,-93.51667,https://forecast.weather.gov/data/obhistory/KGPZ.html,https://forecast.weather.gov/xml/current_obs/KGPZ.rss,https://forecast.weather.gov/xml/current_obs/KGPZ.xml
KPQN,MN,Pipestone Municipal Airport,43.98542,-96.29764,https://forecast.weather.gov/data/obhistory/KPQN.html,https://forecast.weather.gov/xml/current_obs/KPQN.rss,https://forecast.weather.gov/xml/current_obs/KPQN.xml
KCNB,MN,Canby Airfield,44.7295,-96.266,https://forecast.weather.gov/data/obhistory/KCNB.html,https://forecast.weather.gov/xml/current_obs/KCNB.rss,https://forecast.weather.gov/xml/current_obs/KCNB.xml
KCKN,MN,Crookston Municipal Field,47.84042,-96.6201,https://forecast.weather.gov/data/obhistory/KCKN.html,https://forecast.weather.gov/xml/current_obs/KCKN.rss,https://forecast.weather.gov/xml/current_obs/KCKN.xml
KVVV,MN,"Ortonville, Ortonville Muncipal-Martinson Field Airport",45.30556,-96.42444,https://forecast.weather.gov/data/obhistory/KVVV.html,https://forecast.weather.gov/xml/current_obs/KVVV.rss,https://forecast.weather.gov/xml/current_obs/KVVV.xml
KVWU,MN,Waskish Municipal Airport,48.15014,-94.512,https://forecast.weather.gov/data/obhistory/KVWU.html,https://forecast.weather.gov/xml/current_obs/KVWU.rss,https://forecast.weather.gov/xml/current_obs/KVWU.xml
K04W,MN,Hinckley Field of Dreams Airport,46.02437,-92.89905,https://forecast.weather.gov/data/obhistory/K04W.html,https://forecast.weather.gov/xml/current_obs/K04W.rss,https://forecast.weather.gov/xml/current_obs/K04W.xml
KD39,MN,Sauk Centre Municipal Airport,45.70566,-94.93084,https://forecast.weather.gov/data/obhistory/KD39.html,https://forecast.weather.gov/xml/current_obs/KD39.rss,https://forecast.weather.gov/xml/current_obs/KD39.xml
KCOQ,MN,Cloquet Carlton County Airport,46.69869,-92.5034,https://forecast.weather.gov/data/obhistory/KCOQ.html,https://forecast.weather.gov/xml/current_obs/KCOQ.rss,https://forecast.weather.gov/xml/current_obs/KCOQ.xml
K21D,MN,Lake Elmo Airport,45.0002,-92.8549,https://forecast.weather.gov/data/obhistory/K21D.html,https://forecast.weather.gov/xml/current_obs/K21D.rss,https://forecast.weather.gov/xml/current_obs/K21D.xml
KPWC,MN,Pine River Regional Airport,46.72654,-94.38485,https://forecast.weather.gov/data/obhistory/KPWC.html,https://forecast.weather.gov/xml/current_obs/KPWC.rss,https://forecast.weather.gov/xml/current_obs/KPWC.xml
KGYL,MN,Glencoe Municipal Airport,44.7588,-94.0905,https://forecast.weather.gov/data/obhistory/KGYL.html,https://forecast.weather.gov/xml/current_obs/KGYL.rss,https://forecast.weather.gov/xml/current_obs/KGYL.xml
KCQM,MN,Cook Municipal Airport,47.81997,-92.68169,https://forecast.weather.gov/data/obhistory/KCQM.html,https://forecast.weather.gov/xml/current_obs/KCQM.rss,https://forecast.weather.gov/xml/current_obs/KCQM.xml
KMGG,MN,"Maple Lake, Maple Lake Municipal Airport",45.23535,-93.98959,https://forecast.weather.gov/data/obhistory/KMGG.html,https://forecast.weather.gov/xml/current_obs/KMGG.rss,https://forecast.weather.gov/xml/current_obs/KMGG.xml
K9MN,MN,Rochester - St. Mary's Hospital Heliport,44.0206,-92.48286,https://forecast.weather.gov/data/obhistory/K9MN.html,https://forecast.weather.gov/xml/current_obs/K9MN.rss,https://forecast.weather.gov/xml/current_obs/K9MN.xml
KXVG,MN,"Longville, Longville Municipal Airport",46.99028,-94.20389,https://forecast.weather.gov/data/obhistory/KXVG.html,https://forecast.weather.gov/xml/current_obs/KXVG.rss,https://forecast.weather.gov/xml/current_obs/KXVG.xml
KMIC,MN,"Minneapolis, Crystal Airport",45.0625,-93.35083,https://forecast.weather.gov/data/obhistory/KMIC.html,https://forecast.weather.gov/xml/current_obs/KMIC.rss,https://forecast.weather.gov/xml/current_obs/KMIC.xml
KHCD,MN,"Hutchinson, Hutchinson Municipal Airport-Butler Field",44.85961,-94.38551,https://forecast.weather.gov/data/obhistory/KHCD.html,https://forecast.weather.gov/xml/current_obs/KHCD.rss,https://forecast.weather.gov/xml/current_obs/KHCD.xml
KHCO,MN,Hallock Municipal Airport,48.75245,-96.93759,https://forecast.weather.gov/data/obhistory/KHCO.html,https://forecast.weather.gov/xml/current_obs/KHCO.rss,https://forecast.weather.gov/xml/current_obs/KHCO.xml
KMJQ,MN,"Jackson, Jackson Municipal Airport",43.65,-94.98333,https://forecast.weather.gov/data/obhistory/KMJQ.html,https://forecast.weather.gov/xml/current_obs/KMJQ.rss,https://forecast.weather.gov/xml/current_obs/KMJQ.xml
KACQ,MN,Waseca Municipal Airport,44.07024,-93.55342,https://forecast.weather.gov/data/obhistory/KACQ.html,https://forecast.weather.gov/xml/current_obs/KACQ.rss,https://forecast.weather.gov/xml/current_obs/KACQ.xml
KMKT,MN,"Mankato, Mankato Regional Airport",44.21667,-93.91667,https://forecast.weather.gov/data/obhistory/KMKT.html,https://forecast.weather.gov/xml/current_obs/KMKT.rss,https://forecast.weather.gov/xml/current_obs/KMKT.xml
KADC,MN,Wadena Municipal Airport,46.45022,-95.21353,https://forecast.weather.gov/data/obhistory/KADC.html,https://forecast.weather.gov/xml/current_obs/KADC.rss,https://forecast.weather.gov/xml/current_obs/KADC.xml
KHIB,MN,Chisholm-Hibbing Airport,47.38039,-92.83245,https://forecast.weather.gov/data/obhistory/KHIB.html,https://forecast.weather.gov/xml/current_obs/KHIB.rss,https://forecast.weather.gov/xml/current_obs/KHIB.xml
KMML,MN,"Marshall, Southwest Minnesota Regional Airport - Marshall/Ryan Field",44.45,-95.81667,https://forecast.weather.gov/data/obhistory/KMML.html,https://forecast.weather.gov/xml/current_obs/KMML.rss,https://forecast.weather.gov/xml/current_obs/KMML.xml
KROS,MN,Rush City Regional Airport,45.69628,-92.95424,https://forecast.weather.gov/data/obhistory/KROS.html,https://forecast.weather.gov/xml/current_obs/KROS.rss,https://forecast.weather.gov/xml/current_obs/KROS.xml
KROX,MN,"Roseau, Roseau Municipal Airport/Rudy Billberg Field",48.85,-95.7,https://forecast.weather.gov/data/obhistory/KROX.html,https://forecast.weather.gov/xml/current_obs/KROX.rss,https://forecast.weather.gov/xml/current_obs/KROX.xml
KAEL,MN,"Albert Lea, Albert Lea Municipal Airport",43.68333,-93.36667,https://forecast.weather.gov/data/obhistory/KAEL.html,https://forecast.weather.gov/xml/current_obs/KAEL.rss,https://forecast.weather.gov/xml/current_obs/KAEL.xml
KRRT,MN,Warroad International Memorial Airport,48.93183,-95.34046,https://forecast.weather.gov/data/obhistory/KRRT.html,https://forecast.weather.gov/xml/current_obs/KRRT.rss,https://forecast.weather.gov/xml/current_obs/KRRT.xml
KMOX,MN,"Morris, Morris Municipal Airport",45.56667,-95.96667,https://forecast.weather.gov/data/obhistory/KMOX.html,https://forecast.weather.gov/xml/current_obs/KMOX.rss,https://forecast.weather.gov/xml/current_obs/KMOX.xml
KRST,MN,"Rochester, Rochester International Airport",43.90417,-92.49167,https://forecast.weather.gov/data/obhistory/KRST.html,https://forecast.weather.gov/xml/current_obs/KRST.rss,https://forecast.weather.gov/xml/current_obs/KRST.xml
KDVP,MN,Slayton Municipal Airport,43.99055,-95.78102,https://forecast.weather.gov/data/obhistory/KDVP.html,https://forecast.weather.gov/xml/current_obs/KDVP.rss,https://forecast.weather.gov/xml/current_obs/KDVP.xml
KRWF,MN,Redwood Falls Municipal Airport,44.54828,-95.08042,https://forecast.weather.gov/data/obhistory/KRWF.html,https://forecast.weather.gov/xml/current_obs/KRWF.rss,https://forecast.weather.gov/xml/current_obs/KRWF.xml
KAIT,MN,Aitkin Municipal Airport - Steve Kurtz Field,46.54899,-93.67573,https://forecast.weather.gov/data/obhistory/KAIT.html,https://forecast.weather.gov/xml/current_obs/KAIT.rss,https://forecast.weather.gov/xml/current_obs/KAIT.xml
KDLH,MN,Duluth International Airport,46.84347,-92.1866,https://forecast.weather.gov/data/obhistory/KDLH.html,https://forecast.weather.gov/xml/current_obs/KDLH.rss,https://forecast.weather.gov/xml/current_obs/KDLH.xml
KLYV,MN,Quentin Aanenson Field Airport,43.62166,-96.21394,https://forecast.weather.gov/data/obhistory/KLYV.html,https://forecast.weather.gov/xml/current_obs/KLYV.rss,https://forecast.weather.gov/xml/current_obs/KLYV.xml
KSYN,MN,Stanton Airfield,44.47362,-93.01448,https://forecast.weather.gov/data/obhistory/KSYN.html,https://forecast.weather.gov/xml/current_obs/KSYN.rss,https://forecast.weather.gov/xml/current_obs/KSYN.xml
KTKC,MN,"Tracy, Tracy Municipal Airport",44.24951,-95.61189,https://forecast.weather.gov/data/obhistory/KTKC.html,https://forecast.weather.gov/xml/current_obs/KTKC.rss,https://forecast.weather.gov/xml/current_obs/KTKC.xml
KMSP,MN,"Minneapolis, Minneapolis-St. Paul International Airport",44.88306,-93.22889,https://forecast.weather.gov/data/obhistory/KMSP.html,https://forecast.weather.gov/xml/current_obs/KMSP.rss,https://forecast.weather.gov/xml/current_obs/KMSP.xml
KSAZ,MN,"Staples, Staples Municipal Airport",46.38083,-94.80667,https://forecast.weather.gov/data/obhistory/KSAZ.html,https://forecast.weather.gov/xml/current_obs/KSAZ.rss,https://forecast.weather.gov/xml/current_obs/KSAZ.xml
KDTL,MN,Detroit Lakes Airport-Wething Field,46.82854,-95.88567,https://forecast.weather.gov/data/obhistory/KDTL.html,https://forecast.weather.gov/xml/current_obs/KDTL.rss,https://forecast.weather.gov/xml/current_obs/KDTL.xml
KANE,MN,Minneapolis / Blaine,45.14258,-93.21272,https://forecast.weather.gov/data/obhistory/KANE.html,https://forecast.weather.gov/xml/current_obs/KANE.rss,https://forecast.weather.gov/xml/current_obs/KANE.xml
KMVE,MN,Montevideo-Chippewa County Airport,44.96749,-95.71159,https://forecast.weather.gov/data/obhistory/KMVE.html,https://forecast.weather.gov/xml/current_obs/KMVE.rss,https://forecast.weather.gov/xml/current_obs/KMVE.xml
KDXX,MN,"Madison, Madison-Lac Qui Parle County Airport",44.98394,-96.17884,https://forecast.weather.gov/data/obhistory/KDXX.html,https://forecast.weather.gov/xml/current_obs/KDXX.rss,https://forecast.weather.gov/xml/current_obs/KDXX.xml
KSGS,MN,South St. Paul Municipal-Richard E. Flemi,44.86006,-93.03203,https://forecast.weather.gov/data/obhistory/KSGS.html,https://forecast.weather.gov/xml/current_obs/KSGS.rss,https://forecast.weather.gov/xml/current_obs/KSGS.xml
KMWM,MN,Windom Municipal Airport,43.90999,-95.10723,https://forecast.weather.gov/data/obhistory/KMWM.html,https://forecast.weather.gov/xml/current_obs/KMWM.rss,https://forecast.weather.gov/xml/current_obs/KMWM.xml
KAQP,MN,Appleton Municipal Airport,45.22488,-96.00412,https://forecast.weather.gov/data/obhistory/KAQP.html,https://forecast.weather.gov/xml/current_obs/KAQP.rss,https://forecast.weather.gov/xml/current_obs/KAQP.xml
KDYT,MN,Duluth - Sky Harbor Airport,46.72452,-92.04448,https://forecast.weather.gov/data/obhistory/KDYT.html,https://forecast.weather.gov/xml/current_obs/KDYT.rss,https://forecast.weather.gov/xml/current_obs/KDYT.xml
KMZH,MN,Moose Lake Carlton County Airport,46.41632,-92.80491,https://forecast.weather.gov/data/obhistory/KMZH.html,https://forecast.weather.gov/xml/current_obs/KMZH.rss,https://forecast.weather.gov/xml/current_obs/KMZH.xml
KBDH,MN,Willmar Municipal Airport - John L. Rice Field,45.11113,-95.12583,https://forecast.weather.gov/data/obhistory/KBDH.html,https://forecast.weather.gov/xml/current_obs/KBDH.rss,https://forecast.weather.gov/xml/current_obs/KBDH.xml
KAUM,MN,Austin Municipal,43.66667,-92.93333,https://forecast.weather.gov/data/obhistory/KAUM.html,https://forecast.weather.gov/xml/current_obs/KAUM.rss,https://forecast.weather.gov/xml/current_obs/KAUM.xml
KELO,MN,"Ely, Ely Municipal Airport",47.81667,-91.83333,https://forecast.weather.gov/data/obhistory/KELO.html,https://forecast.weather.gov/xml/current_obs/KELO.rss,https://forecast.weather.gov/xml/current_obs/KELO.xml
K3N8,MN,Mahnomen County Airport,47.2605,-95.9281,https://forecast.weather.gov/data/obhistory/K3N8.html,https://forecast.weather.gov/xml/current_obs/K3N8.rss,https://forecast.weather.gov/xml/current_obs/K3N8.xml
KY49,MN,Walker Municipal Airport,47.1595,-94.6453,https://forecast.weather.gov/data/obhistory/KY49.html,https://forecast.weather.gov/xml/current_obs/KY49.rss,https://forecast.weather.gov/xml/current_obs/KY49.xml
KINL,MN,Falls International Airport,48.55944,-93.39556,https://forecast.weather.gov/data/obhistory/KINL.html,https://forecast.weather.gov/xml/current_obs/KINL.rss,https://forecast.weather.gov/xml/current_obs/KINL.xml
KAXN,MN,"Alexandria, Chandler Field",45.86861,-95.39417,https://forecast.weather.gov/data/obhistory/KAXN.html,https://forecast.weather.gov/xml/current_obs/KAXN.rss,https://forecast.weather.gov/xml/current_obs/KAXN.xml
KSTC,MN,St. Cloud Regional Airport,45.54415,-94.05165,https://forecast.weather.gov/data/obhistory/KSTC.html,https://forecast.weather.gov/xml/current_obs/KSTC.rss,https://forecast.weather.gov/xml/current_obs/KSTC.xml
KSTP,MN,Downtown Holman Field,44.93237,-93.05588,https://forecast.weather.gov/data/obhistory/KSTP.html,https://forecast.weather.gov/xml/current_obs/KSTP.rss,https://forecast.weather.gov/xml/current_obs/KSTP.xml
KBBB,MN,Benson Municipal Airport,45.33098,-95.64692,https://forecast.weather.gov/data/obhistory/KBBB.html,https://forecast.weather.gov/xml/current_obs/KBBB.rss,https://forecast.weather.gov/xml/current_obs/KBBB.xml
KETH,MN,Wheaton Municipal Airport,45.78284,-96.54607,https://forecast.weather.gov/data/obhistory/KETH.html,https://forecast.weather.gov/xml/current_obs/KETH.rss,https://forecast.weather.gov/xml/current_obs/KETH.xml
KEVM,MN,Eveleth-Virginia Municipal Airport,47.4274,-92.49717,https://forecast.weather.gov/data/obhistory/KEVM.html,https://forecast.weather.gov/xml/current_obs/KEVM.rss,https://forecast.weather.gov/xml/current_obs/KEVM.xml
KJEF,MO,"Jefferson City, Jefferson City Memorial Airport",38.59444,-92.15583,https://forecast.weather.gov/data/obhistory/KJEF.html,https://forecast.weather.gov/xml/current_obs/KJEF.rss,https://forecast.weather.gov/xml/current_obs/KJEF.xml
KJLN,MO,"Joplin, Joplin Regional Airport",37.15611,-94.50056,https://forecast.weather.gov/data/obhistory/KJLN.html,https://forecast.weather.gov/xml/current_obs/KJLN.rss,https://forecast.weather.gov/xml/current_obs/KJLN.xml
KSZL,MO,Whiteman Air Force Base,38.73333,-93.55,https://forecast.weather.gov/data/obhistory/KSZL.html,https://forecast.weather.gov/xml/current_obs/KSZL.rss,https://forecast.weather.gov/xml/current_obs/KSZL.xml
KFAM,MO,Farmington Airport,37.76667,-90.43333,https://forecast.weather.gov/data/obhistory/KFAM.html,https://forecast.weather.gov/xml/current_obs/KFAM.rss,https://forecast.weather.gov/xml/current_obs/KFAM.xml
KTBN,MO,Fort Leonard Wood,37.73333,-92.13333,https://forecast.weather.gov/data/obhistory/KTBN.html,https://forecast.weather.gov/xml/current_obs/KTBN.rss,https://forecast.weather.gov/xml/current_obs/KTBN.xml
KBBG,MO,Branson,36.5321,-93.2005,https://forecast.weather.gov/data/obhistory/KBBG.html,https://forecast.weather.gov/xml/current_obs/KBBG.rss,https://forecast.weather.gov/xml/current_obs/KBBG.xml
KHFJ,MO,Monett,36.9062,-94.0128,https://forecast.weather.gov/data/obhistory/KHFJ.html,https://forecast.weather.gov/xml/current_obs/KHFJ.rss,https://forecast.weather.gov/xml/current_obs/KHFJ.xml
KTKX,MO,Kennett - Kennett Memorial Airport,36.22256,-90.03671,https://forecast.weather.gov/data/obhistory/KTKX.html,https://forecast.weather.gov/xml/current_obs/KTKX.rss,https://forecast.weather.gov/xml/current_obs/KTKX.xml
KOZS,MO,Camdenton Memorial Airport,37.974,-92.6912,https://forecast.weather.gov/data/obhistory/KOZS.html,https://forecast.weather.gov/xml/current_obs/KOZS.rss,https://forecast.weather.gov/xml/current_obs/KOZS.xml
KVER,MO,Jesse Viertel Memorial Airport,38.94672,-92.68267,https://forecast.weather.gov/data/obhistory/KVER.html,https://forecast.weather.gov/xml/current_obs/KVER.rss,https://forecast.weather.gov/xml/current_obs/KVER.xml
KUNO,MO,"West Plains, West Plains Municipal Airport",36.87917,-91.905,https://forecast.weather.gov/data/obhistory/KUNO.html,https://forecast.weather.gov/xml/current_obs/KUNO.rss,https://forecast.weather.gov/xml/current_obs/KUNO.xml
KCDJ,MO,"Chillicothe, Chillicothe Agri-Science Center",39.81667,-93.58333,https://forecast.weather.gov/data/obhistory/KCDJ.html,https://forecast.weather.gov/xml/current_obs/KCDJ.rss,https://forecast.weather.gov/xml/current_obs/KCDJ.xml
KCGI,MO,"Cape Girardeau, Cape Girardeau Regional Airport",37.22556,-89.57833,https://forecast.weather.gov/data/obhistory/KCGI.html,https://forecast.weather.gov/xml/current_obs/KCGI.rss,https://forecast.weather.gov/xml/current_obs/KCGI.xml
KLXT,MO,"Lee's Summit, Lee's Summit Municipal Airport",38.95972,-94.37167,https://forecast.weather.gov/data/obhistory/KLXT.html,https://forecast.weather.gov/xml/current_obs/KLXT.rss,https://forecast.weather.gov/xml/current_obs/KLXT.xml
KVIH,MO,"Rolla / Vichy, Rolla National Airport",38.13194,-91.76528,https://forecast.weather.gov/data/obhistory/KVIH.html,https://forecast.weather.gov/xml/current_obs/KVIH.rss,https://forecast.weather.gov/xml/current_obs/KVIH.xml
KLBO,MO,LEBANON,37.64833,-92.6525,https://forecast.weather.gov/data/obhistory/KLBO.html,https://forecast.weather.gov/xml/current_obs/KLBO.rss,https://forecast.weather.gov/xml/current_obs/KLBO.xml
KPOF,MO,"Poplar Bluff, Poplar Bluff Municipal Airport",36.77056,-90.32222,https://forecast.weather.gov/data/obhistory/KPOF.html,https://forecast.weather.gov/xml/current_obs/KPOF.rss,https://forecast.weather.gov/xml/current_obs/KPOF.xml
KRCM,MO,Skyhaven Airport,38.7842,-93.8029,https://forecast.weather.gov/data/obhistory/KRCM.html,https://forecast.weather.gov/xml/current_obs/KRCM.rss,https://forecast.weather.gov/xml/current_obs/KRCM.xml
KMCI,MO,"Kansas City, Kansas City International Airport",39.29722,-94.73056,https://forecast.weather.gov/data/obhistory/KMCI.html,https://forecast.weather.gov/xml/current_obs/KMCI.rss,https://forecast.weather.gov/xml/current_obs/KMCI.xml
KFWB,MO,Branson West Muni - Emerson Field,36.6985,-93.4022,https://forecast.weather.gov/data/obhistory/KFWB.html,https://forecast.weather.gov/xml/current_obs/KFWB.rss,https://forecast.weather.gov/xml/current_obs/KFWB.xml
KCOU,MO,"Columbia, Columbia Regional Airport",38.81694,-92.21833,https://forecast.weather.gov/data/obhistory/KCOU.html,https://forecast.weather.gov/xml/current_obs/KCOU.rss,https://forecast.weather.gov/xml/current_obs/KCOU.xml
KEZZ,MO,Cameron Memorial Airport,39.72756,-94.27639,https://forecast.weather.gov/data/obhistory/KEZZ.html,https://forecast.weather.gov/xml/current_obs/KEZZ.rss,https://forecast.weather.gov/xml/current_obs/KEZZ.xml
KLRY,MO,Harrisonville Lawrence Smith Memorial Airport,38.611,-94.3421,https://forecast.weather.gov/data/obhistory/KLRY.html,https://forecast.weather.gov/xml/current_obs/KLRY.rss,https://forecast.weather.gov/xml/current_obs/KLRY.xml
KFYG,MO,Washington Regional Airport,38.5876,-90.9938,https://forecast.weather.gov/data/obhistory/KFYG.html,https://forecast.weather.gov/xml/current_obs/KFYG.rss,https://forecast.weather.gov/xml/current_obs/KFYG.xml
KMAW,MO,Malden Municipal Airport,36.6005,-89.9922,https://forecast.weather.gov/data/obhistory/KMAW.html,https://forecast.weather.gov/xml/current_obs/KMAW.rss,https://forecast.weather.gov/xml/current_obs/KMAW.xml
KMKC,MO,"Kansas City, Kansas City Downtown Airport",39.12083,-94.59694,https://forecast.weather.gov/data/obhistory/KMKC.html,https://forecast.weather.gov/xml/current_obs/KMKC.rss,https://forecast.weather.gov/xml/current_obs/KMKC.xml
KMHL,MO,Marshall Memorial Municipal Airport,39.0955,-93.2028,https://forecast.weather.gov/data/obhistory/KMHL.html,https://forecast.weather.gov/xml/current_obs/KMHL.rss,https://forecast.weather.gov/xml/current_obs/KMHL.xml
KMBY,MO,Omar N Bradley Airport,39.46341,-92.42638,https://forecast.weather.gov/data/obhistory/KMBY.html,https://forecast.weather.gov/xml/current_obs/KMBY.rss,https://forecast.weather.gov/xml/current_obs/KMBY.xml
KMYJ,MO,Mexico Memorial Airport,39.1575,-91.8183,https://forecast.weather.gov/data/obhistory/KMYJ.html,https://forecast.weather.gov/xml/current_obs/KMYJ.rss,https://forecast.weather.gov/xml/current_obs/KMYJ.xml
KUUV,MO,SULLIVAN,38.2335,-91.16433,https://forecast.weather.gov/data/obhistory/KUUV.html,https://forecast.weather.gov/xml/current_obs/KUUV.rss,https://forecast.weather.gov/xml/current_obs/KUUV.xml
KHAE,MO,Hannibal Regional Airport,39.7252,-91.4439,https://forecast.weather.gov/data/obhistory/KHAE.html,https://forecast.weather.gov/xml/current_obs/KHAE.rss,https://forecast.weather.gov/xml/current_obs/KHAE.xml
KSIK,MO,Sikeston Memorial Municipal Airport,36.8989,-89.5618,https://forecast.weather.gov/data/obhistory/KSIK.html,https://forecast.weather.gov/xml/current_obs/KSIK.rss,https://forecast.weather.gov/xml/current_obs/KSIK.xml
KEVU,MO,Maryville Northwest Missouri Regional Airport,40.3525,-94.915,https://forecast.weather.gov/data/obhistory/KEVU.html,https://forecast.weather.gov/xml/current_obs/KEVU.rss,https://forecast.weather.gov/xml/current_obs/KEVU.xml
KAIZ,MO,"Kaiser Lake Ozark, Lee C Fine Memorial Airport",38.1,-92.55,https://forecast.weather.gov/data/obhistory/KAIZ.html,https://forecast.weather.gov/xml/current_obs/KAIZ.rss,https://forecast.weather.gov/xml/current_obs/KAIZ.xml
KDMO,MO,"Sedalia, Sedalia Memorial Airport",38.71222,-93.17444,https://forecast.weather.gov/data/obhistory/KDMO.html,https://forecast.weather.gov/xml/current_obs/KDMO.rss,https://forecast.weather.gov/xml/current_obs/KDMO.xml
KSET,MO,"St. Charles, St. Charles County Smartt Airport",38.93056,-90.4325,https://forecast.weather.gov/data/obhistory/KSET.html,https://forecast.weather.gov/xml/current_obs/KSET.rss,https://forecast.weather.gov/xml/current_obs/KSET.xml
KSGF,MO,Springfield-Branson National Airport,37.23972,-93.38972,https://forecast.weather.gov/data/obhistory/KSGF.html,https://forecast.weather.gov/xml/current_obs/KSGF.rss,https://forecast.weather.gov/xml/current_obs/KSGF.xml
KRAW,MO,Warsaw Municipal Airport,38.3469,-93.3454,https://forecast.weather.gov/data/obhistory/KRAW.html,https://forecast.weather.gov/xml/current_obs/KRAW.rss,https://forecast.weather.gov/xml/current_obs/KRAW.xml
KGLY,MO,"Clinton, MO",38.3566,-93.6842,https://forecast.weather.gov/data/obhistory/KGLY.html,https://forecast.weather.gov/xml/current_obs/KGLY.rss,https://forecast.weather.gov/xml/current_obs/KGLY.xml
KGPH,MO,Mosby Midwest National Air Center Airport,39.3325,-94.3096,https://forecast.weather.gov/data/obhistory/KGPH.html,https://forecast.weather.gov/xml/current_obs/KGPH.rss,https://forecast.weather.gov/xml/current_obs/KGPH.xml
KIRK,MO,"Kirksville, Kirksville Regional Airport",40.09722,-92.54333,https://forecast.weather.gov/data/obhistory/KIRK.html,https://forecast.weather.gov/xml/current_obs/KIRK.rss,https://forecast.weather.gov/xml/current_obs/KIRK.xml
KPCD,MO,Perryville Regional Airport,37.86867,-89.86214,https://forecast.weather.gov/data/obhistory/KPCD.html,https://forecast.weather.gov/xml/current_obs/KPCD.rss,https://forecast.weather.gov/xml/current_obs/KPCD.xml
KSTJ,MO,"St. Joseph, Rosecrans Memorial Airport",39.76806,-94.90917,https://forecast.weather.gov/data/obhistory/KSTJ.html,https://forecast.weather.gov/xml/current_obs/KSTJ.rss,https://forecast.weather.gov/xml/current_obs/KSTJ.xml
KSTL,MO,St. Louis Lambert International Airport,38.7525,-90.37361,https://forecast.weather.gov/data/obhistory/KSTL.html,https://forecast.weather.gov/xml/current_obs/KSTL.rss,https://forecast.weather.gov/xml/current_obs/KSTL.xml
KSUS,MO,"St. Louis, Spirit Of St. Louis Airport",38.65722,-90.65583,https://forecast.weather.gov/data/obhistory/KSUS.html,https://forecast.weather.gov/xml/current_obs/KSUS.rss,https://forecast.weather.gov/xml/current_obs/KSUS.xml
PGRO,MP,"Rota Island, N. Mariana Is, Rota International Airport",14.18333,145.25,https://forecast.weather.gov/data/obhistory/PGRO.html,https://forecast.weather.gov/xml/current_obs/PGRO.rss,https://forecast.weather.gov/xml/current_obs/PGRO.xml
PGSN,MP,"Saipan Island, Saipan International Airport",15.11667,145.73333,https://forecast.weather.gov/data/obhistory/PGSN.html,https://forecast.weather.gov/xml/current_obs/PGSN.rss,https://forecast.weather.gov/xml/current_obs/PGSN.xml
PGWT,MP,"Tinian Island, N. Mariana Is, West Tinian Airport",14.98333,145.61667,https://forecast.weather.gov/data/obhistory/PGWT.html,https://forecast.weather.gov/xml/current_obs/PGWT.rss,https://forecast.weather.gov/xml/current_obs/PGWT.xml
